"","Subject","Condition","word","wordType","grammarType","trial","nounAnswer","nounAnswer2","accuracy","rt"
"8280","BAM14","BAM","regular","filler","notNoun",73,0,"notNoun",1,1237
"8281","BAM14","BAM","rehearsalstep8","critical","noun",2,1,"noun",1,1151
"8282","BAM14","BAM","relate","filler","notNoun",65,0,"notNoun",1,1356
"8283","BAM14","BAM","remedial","filler","notNoun",97,0,"notNoun",1,1747
"8284","BAM14","BAM","remind","filler","notNoun",17,0,"notNoun",1,919
"8285","BAM14","BAM","romantic","filler","notNoun",91,0,"notNoun",1,1209
"8286","BAM14","BAM","royal","filler","notNoun",55,0,"notNoun",1,972
"8287","BAM14","BAM","tennesseestep11","critical","noun",94,1,"noun",1,991
"8288","BAM14","BAM","tobacco","filler","noun",41,1,"noun",1,1145
"8289","BAM14","BAM","totally","filler","notNoun",99,0,"notNoun",1,1350
"8290","BAM14","BAM","tutorial","filler","noun",11,1,"noun",1,1615
"8291","BAM14","BAM","typical","filler","notNoun",52,0,"notNoun",1,1741
"8292","BAM14","BAM","umbrella","filler","noun",71,1,"noun",1,1062
"8293","BAM14","BAM","unique","filler","notNoun",1,0,"notNoun",1,998
"8294","BAM14","BAM","utensilstep10","critical","noun",98,0,"notNoun",0,1429
"8295","BAM14","BAM","vibrant","filler","notNoun",18,0,"notNoun",1,1145
"8296","BAM14","BAM","warrantee","filler","noun",69,1,"noun",1,1520
"8297","BAM14","BAM","weekly","filler","notNoun",24,0,"notNoun",1,1315
"8298","BAM14","BAM","wrinkle","filler","noun",75,1,"noun",1,1131
"8299","BAM14","BAM","yell","filler","notNoun",56,1,"noun",0,1113
"8300","BAM14","BAM","yoghurt","filler","noun",83,1,"noun",1,1178
"8301","BAM15","BAM","addressstep12","critical","noun",70,1,"noun",1,959
"8302","BAM15","BAM","alone","filler","notNoun",96,1,"noun",0,1089
"8303","BAM15","BAM","america","filler","noun",50,1,"noun",1,1027
"8304","BAM15","BAM","anemia","filler","noun",59,0,"notNoun",0,1104
"8305","BAM15","BAM","animal","filler","noun",49,1,"noun",1,821
"8306","BAM15","BAM","announcementstep8","critical","noun",32,1,"noun",1,1119
"8307","BAM15","BAM","annoying","filler","notNoun",39,0,"notNoun",1,1029
"8308","BAM15","BAM","appear","filler","notNoun",29,0,"notNoun",1,1502
"8309","BAM15","BAM","arkansasstep10","critical","noun",93,1,"noun",1,1057
"8310","BAM15","BAM","around","filler","notNoun",51,0,"notNoun",1,1342
"8311","BAM15","BAM","arthritisstep8","critical","noun",54,1,"noun",1,1154
"8312","BAM15","BAM","avenue","filler","noun",63,1,"noun",1,1080
"8313","BAM15","BAM","bakery","filler","noun",86,1,"noun",1,863
"8314","BAM15","BAM","ballerina","filler","noun",26,1,"noun",1,1065
"8315","BAM15","BAM","beauty","filler","noun",60,1,"noun",1,1118
"8316","BAM15","BAM","become","filler","notNoun",3,0,"notNoun",1,1104
"8317","BAM15","BAM","brain","filler","noun",58,1,"noun",1,934
"8318","BAM15","BAM","camera","filler","noun",95,1,"noun",1,913
"8319","BAM15","BAM","coliseumstep9","critical","noun",4,1,"noun",1,1538
"8320","BAM15","BAM","degree","filler","noun",10,1,"noun",1,1556
"8321","BAM15","BAM","depend","filler","notNoun",23,0,"notNoun",1,1128
"8322","BAM15","BAM","develop","filler","notNoun",36,0,"notNoun",1,1099
"8323","BAM15","BAM","dinosaurstep8","critical","noun",61,1,"noun",1,878
"8324","BAM15","BAM","document","filler","noun",42,1,"noun",1,1051
"8325","BAM15","BAM","dragon","filler","noun",46,1,"noun",1,1112
"8326","BAM15","BAM","embarrassingstep9","critical","notNoun",57,0,"notNoun",1,1469
"8327","BAM15","BAM","embassystep11","critical","noun",12,1,"noun",1,923
"8328","BAM15","BAM","embody","filler","notNoun",88,0,"notNoun",1,1243
"8329","BAM15","BAM","embracestep9","critical","notNoun",74,0,"notNoun",1,1140
"8330","BAM15","BAM","energy","filler","noun",87,1,"noun",1,963
"8331","BAM15","BAM","engine","filler","noun",76,1,"noun",1,966
"8332","BAM15","BAM","enroll","filler","notNoun",38,0,"notNoun",1,1116
"8333","BAM15","BAM","eraserstep8","critical","noun",6,1,"noun",1,1046
"8334","BAM15","BAM","eternal","filler","notNoun",80,0,"notNoun",1,1071
"8335","BAM15","BAM","evolve","filler","notNoun",7,0,"notNoun",1,1385
"8336","BAM15","BAM","failure","filler","noun",43,0,"notNoun",0,1117
"8337","BAM15","BAM","family","filler","noun",48,1,"noun",1,1121
"8338","BAM15","BAM","felony","filler","noun",16,1,"noun",1,1041
"8339","BAM15","BAM","freeze","filler","notNoun",92,0,"notNoun",1,1207
"8340","BAM15","BAM","fumble","filler","notNoun",33,0,"notNoun",1,1185
"8341","BAM15","BAM","garden","filler","noun",64,1,"noun",1,895
"8342","BAM15","BAM","global","filler","notNoun",72,0,"notNoun",1,984
"8343","BAM15","BAM","grapple","filler","notNoun",81,0,"notNoun",1,1158
"8344","BAM15","BAM","guilty","filler","notNoun",9,1,"noun",0,991
"8345","BAM15","BAM","gullible","filler","notNoun",28,0,"notNoun",1,989
"8346","BAM15","BAM","hallucinatestep8","critical","notNoun",37,1,"noun",0,1190
"8347","BAM15","BAM","hamburger","filler","noun",27,1,"noun",1,1034
"8348","BAM15","BAM","harmful","filler","notNoun",15,0,"notNoun",1,1156
"8349","BAM15","BAM","hidden","filler","notNoun",45,0,"notNoun",1,955
"8350","BAM15","BAM","homogeneousstep11","critical","notNoun",53,1,"noun",0,1084
"8351","BAM15","BAM","honeymoon","filler","noun",14,1,"noun",1,1325
"8352","BAM15","BAM","human","filler","noun",40,1,"noun",1,908
"8353","BAM15","BAM","ignore","filler","notNoun",0,0,"notNoun",1,1514
"8354","BAM15","BAM","image","filler","noun",44,1,"noun",1,1644
"8355","BAM15","BAM","immoral","filler","notNoun",66,0,"notNoun",1,1187
"8356","BAM15","BAM","immune","filler","notNoun",79,1,"noun",0,1808
"8357","BAM15","BAM","ironic","filler","notNoun",84,0,"notNoun",1,1090
"8358","BAM15","BAM","kidnap","filler","notNoun",34,0,"notNoun",1,1259
"8359","BAM15","BAM","lawyer","filler","noun",62,1,"noun",1,1026
"8360","BAM15","BAM","lunatic","filler","notNoun",20,1,"noun",0,1212
"8361","BAM15","BAM","malpracticestep10","critical","noun",21,1,"noun",1,1329
"8362","BAM15","BAM","manually","filler","notNoun",31,0,"notNoun",1,1713
"8363","BAM15","BAM","marina","filler","noun",89,1,"noun",1,1236
"8364","BAM15","BAM","military","filler","noun",35,1,"noun",1,962
"8365","BAM15","BAM","mineral","filler","noun",78,1,"noun",1,959
"8366","BAM15","BAM","miraculousstep10","critical","notNoun",13,0,"notNoun",1,1308
"8367","BAM15","BAM","momentary","filler","notNoun",47,0,"notNoun",1,1197
"8368","BAM15","BAM","nervousstep13","critical","notNoun",25,0,"notNoun",1,1087
"8369","BAM15","BAM","occupy","filler","notNoun",67,0,"notNoun",1,1137
"8370","BAM15","BAM","omelet","filler","noun",22,1,"noun",1,873
"8371","BAM15","BAM","opaque","filler","notNoun",8,0,"notNoun",1,1058
"8372","BAM15","BAM","orbital","filler","notNoun",30,1,"noun",0,1050
"8373","BAM15","BAM","overcome","filler","notNoun",82,0,"notNoun",1,1215
"8374","BAM15","BAM","parable","filler","noun",90,1,"noun",1,1143
"8375","BAM15","BAM","parrot","filler","noun",85,1,"noun",1,967
"8376","BAM15","BAM","peninsulastep11","critical","noun",19,1,"noun",1,1053
"8377","BAM15","BAM","pineapple","filler","noun",68,1,"noun",1,1097
"8378","BAM15","BAM","pregnancystep8","critical","noun",5,1,"noun",1,1015
"8379","BAM15","BAM","recover","filler","notNoun",77,1,"noun",0,1527
"8380","BAM15","BAM","regular","filler","notNoun",73,0,"notNoun",1,1147
"8381","BAM15","BAM","rehearsalstep8","critical","noun",2,1,"noun",1,1050
"8382","BAM15","BAM","relate","filler","notNoun",65,0,"notNoun",1,1256
"8383","BAM15","BAM","remedial","filler","notNoun",97,0,"notNoun",1,1210
"8384","BAM15","BAM","remind","filler","notNoun",17,1,"noun",0,1270
"8385","BAM15","BAM","romantic","filler","notNoun",91,0,"notNoun",1,1255
"8386","BAM15","BAM","royal","filler","notNoun",55,0,"notNoun",1,1273
"8387","BAM15","BAM","tennesseestep11","critical","noun",94,1,"noun",1,1067
"8388","BAM15","BAM","tobacco","filler","noun",41,1,"noun",1,934
"8389","BAM15","BAM","totally","filler","notNoun",99,0,"notNoun",1,1121
"8390","BAM15","BAM","tutorial","filler","noun",11,0,"notNoun",0,1469
"8391","BAM15","BAM","typical","filler","notNoun",52,0,"notNoun",1,966
"8392","BAM15","BAM","umbrella","filler","noun",71,1,"noun",1,1275
"8393","BAM15","BAM","unique","filler","notNoun",1,0,"notNoun",1,1168
"8394","BAM15","BAM","utensilstep10","critical","noun",98,1,"noun",1,902
"8395","BAM15","BAM","vibrant","filler","notNoun",18,0,"notNoun",1,1144
"8396","BAM15","BAM","warrantee","filler","noun",69,1,"noun",1,1169
"8397","BAM15","BAM","weekly","filler","notNoun",24,0,"notNoun",1,923
"8398","BAM15","BAM","wrinkle","filler","noun",75,1,"noun",1,1047
"8399","BAM15","BAM","yell","filler","notNoun",56,1,"noun",0,940
"8400","BAM15","BAM","yoghurt","filler","noun",83,1,"noun",1,1032
"8401","BAM16","BAM","addressstep12","critical","noun",23,1,"noun",1,1428
"8402","BAM16","BAM","alone","filler","notNoun",70,0,"notNoun",1,1627
"8403","BAM16","BAM","america","filler","noun",82,1,"noun",1,2776
"8404","BAM16","BAM","anemia","filler","noun",84,1,"noun",1,2014
"8405","BAM16","BAM","animal","filler","noun",11,1,"noun",1,1073
"8406","BAM16","BAM","announcementstep8","critical","noun",32,1,"noun",1,1234
"8407","BAM16","BAM","annoying","filler","notNoun",65,0,"notNoun",1,1211
"8408","BAM16","BAM","appear","filler","notNoun",12,0,"notNoun",1,1244
"8409","BAM16","BAM","arkansasstep10","critical","noun",36,1,"noun",1,1160
"8410","BAM16","BAM","around","filler","notNoun",76,0,"notNoun",1,1905
"8411","BAM16","BAM","arthritisstep8","critical","noun",92,1,"noun",1,1108
"8412","BAM16","BAM","avenue","filler","noun",54,1,"noun",1,1405
"8413","BAM16","BAM","bakery","filler","noun",31,1,"noun",1,1026
"8414","BAM16","BAM","ballerina","filler","noun",74,1,"noun",1,2357
"8415","BAM16","BAM","beauty","filler","noun",56,0,"notNoun",0,2445
"8416","BAM16","BAM","become","filler","notNoun",60,0,"notNoun",1,1986
"8417","BAM16","BAM","brain","filler","noun",93,1,"noun",1,1671
"8418","BAM16","BAM","camera","filler","noun",45,1,"noun",1,994
"8419","BAM16","BAM","coliseumstep9","critical","noun",50,1,"noun",1,1220
"8420","BAM16","BAM","degree","filler","noun",19,1,"noun",1,1937
"8421","BAM16","BAM","depend","filler","notNoun",48,0,"notNoun",1,2096
"8422","BAM16","BAM","develop","filler","notNoun",41,0,"notNoun",1,1407
"8423","BAM16","BAM","dinosaurstep8","critical","noun",69,1,"noun",1,1043
"8424","BAM16","BAM","document","filler","noun",66,1,"noun",1,993
"8425","BAM16","BAM","dragon","filler","noun",21,1,"noun",1,1102
"8426","BAM16","BAM","embarrassingstep9","critical","notNoun",57,1,"noun",0,1439
"8427","BAM16","BAM","embassystep11","critical","noun",79,1,"noun",1,1079
"8428","BAM16","BAM","embody","filler","notNoun",64,0,"notNoun",1,1749
"8429","BAM16","BAM","embracestep9","critical","notNoun",95,1,"noun",0,1959
"8430","BAM16","BAM","energy","filler","noun",2,1,"noun",1,2121
"8431","BAM16","BAM","engine","filler","noun",40,1,"noun",1,1240
"8432","BAM16","BAM","enroll","filler","notNoun",78,0,"notNoun",1,1538
"8433","BAM16","BAM","eraserstep8","critical","noun",43,1,"noun",1,1097
"8434","BAM16","BAM","eternal","filler","notNoun",29,0,"notNoun",1,3576
"8435","BAM16","BAM","evolve","filler","notNoun",33,0,"notNoun",1,2172
"8436","BAM16","BAM","failure","filler","noun",30,0,"notNoun",0,1306
"8437","BAM16","BAM","family","filler","noun",83,1,"noun",1,1191
"8438","BAM16","BAM","felony","filler","noun",14,0,"notNoun",0,3000
"8439","BAM16","BAM","freeze","filler","notNoun",61,0,"notNoun",1,1533
"8440","BAM16","BAM","fumble","filler","notNoun",98,1,"noun",0,1318
"8441","BAM16","BAM","garden","filler","noun",52,1,"noun",1,1098
"8442","BAM16","BAM","global","filler","notNoun",6,1,"noun",0,2417
"8443","BAM16","BAM","grapple","filler","notNoun",34,1,"noun",0,1031
"8444","BAM16","BAM","guilty","filler","notNoun",53,0,"notNoun",1,1398
"8445","BAM16","BAM","gullible","filler","notNoun",26,0,"notNoun",1,2400
"8446","BAM16","BAM","hallucinatestep8","critical","notNoun",77,0,"notNoun",1,1939
"8447","BAM16","BAM","hamburger","filler","noun",15,1,"noun",1,1028
"8448","BAM16","BAM","harmful","filler","notNoun",75,1,"noun",0,1471
"8449","BAM16","BAM","hidden","filler","notNoun",91,0,"notNoun",1,2020
"8450","BAM16","BAM","homogeneousstep11","critical","notNoun",51,1,"noun",0,1610
"8451","BAM16","BAM","honeymoon","filler","noun",59,1,"noun",1,1805
"8452","BAM16","BAM","human","filler","noun",87,1,"noun",1,931
"8453","BAM16","BAM","ignore","filler","notNoun",27,0,"notNoun",1,1232
"8454","BAM16","BAM","image","filler","noun",55,1,"noun",1,2293
"8455","BAM16","BAM","immoral","filler","notNoun",35,0,"notNoun",1,1972
"8456","BAM16","BAM","immune","filler","notNoun",42,0,"notNoun",1,2517
"8457","BAM16","BAM","ironic","filler","notNoun",72,1,"noun",0,1261
"8458","BAM16","BAM","kidnap","filler","notNoun",4,0,"notNoun",1,1252
"8459","BAM16","BAM","lawyer","filler","noun",7,1,"noun",1,1013
"8460","BAM16","BAM","lunatic","filler","notNoun",37,1,"noun",0,1330
"8461","BAM16","BAM","malpracticestep10","critical","noun",85,0,"notNoun",0,1660
"8462","BAM16","BAM","manually","filler","notNoun",25,0,"notNoun",1,2708
"8463","BAM16","BAM","marina","filler","noun",81,1,"noun",1,1127
"8464","BAM16","BAM","military","filler","noun",8,1,"noun",1,1017
"8465","BAM16","BAM","mineral","filler","noun",62,1,"noun",1,1108
"8466","BAM16","BAM","miraculousstep10","critical","notNoun",96,1,"noun",0,2895
"8467","BAM16","BAM","momentary","filler","notNoun",39,1,"noun",0,2483
"8468","BAM16","BAM","nervousstep13","critical","notNoun",28,0,"notNoun",1,1474
"8469","BAM16","BAM","occupy","filler","notNoun",10,0,"notNoun",1,1482
"8470","BAM16","BAM","omelet","filler","noun",17,1,"noun",1,956
"8471","BAM16","BAM","opaque","filler","notNoun",88,0,"notNoun",1,1189
"8472","BAM16","BAM","orbital","filler","notNoun",18,0,"notNoun",1,1917
"8473","BAM16","BAM","overcome","filler","notNoun",58,1,"noun",0,1474
"8474","BAM16","BAM","parable","filler","noun",73,1,"noun",1,2809
"8475","BAM16","BAM","parrot","filler","noun",67,1,"noun",1,978
"8476","BAM16","BAM","peninsulastep11","critical","noun",94,1,"noun",1,1744
"8477","BAM16","BAM","pineapple","filler","noun",49,1,"noun",1,1037
"8478","BAM16","BAM","pregnancystep8","critical","noun",13,0,"notNoun",0,2196
"8479","BAM16","BAM","recover","filler","notNoun",44,0,"notNoun",1,1986
"8480","BAM16","BAM","regular","filler","notNoun",80,1,"noun",0,1528
"8481","BAM16","BAM","rehearsalstep8","critical","noun",24,1,"noun",1,1573
"8482","BAM16","BAM","relate","filler","notNoun",16,0,"notNoun",1,2237
"8483","BAM16","BAM","remedial","filler","notNoun",1,1,"noun",0,1791
"8484","BAM16","BAM","remind","filler","notNoun",46,0,"notNoun",1,1969
"8485","BAM16","BAM","romantic","filler","notNoun",89,0,"notNoun",1,1488
"8486","BAM16","BAM","royal","filler","notNoun",97,0,"notNoun",1,2723
"8487","BAM16","BAM","tennesseestep11","critical","noun",38,1,"noun",1,1816
"8488","BAM16","BAM","tobacco","filler","noun",99,1,"noun",1,1054
"8489","BAM16","BAM","totally","filler","notNoun",9,0,"notNoun",1,1117
"8490","BAM16","BAM","tutorial","filler","noun",68,1,"noun",1,2026
"8491","BAM16","BAM","typical","filler","notNoun",47,1,"noun",0,2973
"8492","BAM16","BAM","umbrella","filler","noun",63,1,"noun",1,1611
"8493","BAM16","BAM","unique","filler","notNoun",22,0,"notNoun",1,2898
"8494","BAM16","BAM","utensilstep10","critical","noun",0,1,"noun",1,1832
"8495","BAM16","BAM","vibrant","filler","notNoun",3,0,"notNoun",1,2389
"8496","BAM16","BAM","warrantee","filler","noun",71,1,"noun",1,1542
"8497","BAM16","BAM","weekly","filler","notNoun",90,0,"notNoun",1,1781
"8498","BAM16","BAM","wrinkle","filler","noun",86,0,"notNoun",0,1122
"8499","BAM16","BAM","yell","filler","notNoun",5,0,"notNoun",1,1643
"8500","BAM16","BAM","yoghurt","filler","noun",20,1,"noun",1,1237
"8501","BAM17","BAM","addressstep12","critical","noun",23,1,"noun",1,1696
"8502","BAM17","BAM","alone","filler","notNoun",70,0,"notNoun",1,1903
"8503","BAM17","BAM","america","filler","noun",82,1,"noun",1,1007
"8504","BAM17","BAM","anemia","filler","noun",84,1,"noun",1,1223
"8505","BAM17","BAM","animal","filler","noun",11,1,"noun",1,1032
"8506","BAM17","BAM","announcementstep8","critical","noun",32,1,"noun",1,1544
"8507","BAM17","BAM","annoying","filler","notNoun",65,0,"notNoun",1,1035
"8508","BAM17","BAM","appear","filler","notNoun",12,0,"notNoun",1,1471
"8509","BAM17","BAM","arkansasstep10","critical","noun",36,1,"noun",1,1083
"8510","BAM17","BAM","around","filler","notNoun",76,0,"notNoun",1,2133
"8511","BAM17","BAM","arthritisstep8","critical","noun",92,1,"noun",1,1172
"8512","BAM17","BAM","avenue","filler","noun",54,1,"noun",1,1484
"8513","BAM17","BAM","bakery","filler","noun",31,1,"noun",1,908
"8514","BAM17","BAM","ballerina","filler","noun",74,1,"noun",1,1447
"8515","BAM17","BAM","beauty","filler","noun",56,1,"noun",1,1840
"8516","BAM17","BAM","become","filler","notNoun",60,0,"notNoun",1,1346
"8517","BAM17","BAM","brain","filler","noun",93,1,"noun",1,1000
"8518","BAM17","BAM","camera","filler","noun",45,1,"noun",1,898
"8519","BAM17","BAM","coliseumstep9","critical","noun",50,1,"noun",1,1316
"8520","BAM17","BAM","degree","filler","noun",19,1,"noun",1,1626
"8521","BAM17","BAM","depend","filler","notNoun",48,0,"notNoun",1,1449
"8522","BAM17","BAM","develop","filler","notNoun",41,0,"notNoun",1,1690
"8523","BAM17","BAM","dinosaurstep8","critical","noun",69,1,"noun",1,972
"8524","BAM17","BAM","document","filler","noun",66,1,"noun",1,1510
"8525","BAM17","BAM","dragon","filler","noun",21,1,"noun",1,1550
"8526","BAM17","BAM","embarrassingstep9","critical","notNoun",57,0,"notNoun",1,2281
"8527","BAM17","BAM","embassystep11","critical","noun",79,0,"notNoun",0,1719
"8528","BAM17","BAM","embody","filler","notNoun",64,0,"notNoun",1,1498
"8529","BAM17","BAM","embracestep9","critical","notNoun",95,0,"notNoun",1,1925
"8530","BAM17","BAM","energy","filler","noun",2,1,"noun",1,919
"8531","BAM17","BAM","engine","filler","noun",40,1,"noun",1,894
"8532","BAM17","BAM","enroll","filler","notNoun",78,0,"notNoun",1,1418
"8533","BAM17","BAM","eraserstep8","critical","noun",43,1,"noun",1,1199
"8534","BAM17","BAM","eternal","filler","notNoun",29,0,"notNoun",1,2943
"8535","BAM17","BAM","evolve","filler","notNoun",33,0,"notNoun",1,2211
"8536","BAM17","BAM","failure","filler","noun",30,1,"noun",1,2036
"8537","BAM17","BAM","family","filler","noun",83,1,"noun",1,1000
"8538","BAM17","BAM","felony","filler","noun",14,1,"noun",1,1355
"8539","BAM17","BAM","freeze","filler","notNoun",61,0,"notNoun",1,3479
"8540","BAM17","BAM","fumble","filler","notNoun",98,1,"noun",0,2919
"8541","BAM17","BAM","garden","filler","noun",52,1,"noun",1,917
"8542","BAM17","BAM","global","filler","notNoun",6,1,"noun",0,2475
"8543","BAM17","BAM","grapple","filler","notNoun",34,0,"notNoun",1,1114
"8544","BAM17","BAM","guilty","filler","notNoun",53,0,"notNoun",1,1628
"8545","BAM17","BAM","gullible","filler","notNoun",26,0,"notNoun",1,945
"8546","BAM17","BAM","hallucinatestep8","critical","notNoun",77,0,"notNoun",1,1637
"8547","BAM17","BAM","hamburger","filler","noun",15,1,"noun",1,992
"8548","BAM17","BAM","harmful","filler","notNoun",75,0,"notNoun",1,1636
"8549","BAM17","BAM","hidden","filler","notNoun",91,0,"notNoun",1,1928
"8550","BAM17","BAM","homogeneousstep11","critical","notNoun",51,1,"noun",0,1169
"8551","BAM17","BAM","honeymoon","filler","noun",59,1,"noun",1,1206
"8552","BAM17","BAM","human","filler","noun",87,1,"noun",1,948
"8553","BAM17","BAM","ignore","filler","notNoun",27,0,"notNoun",1,1465
"8554","BAM17","BAM","image","filler","noun",55,1,"noun",1,1197
"8555","BAM17","BAM","immoral","filler","notNoun",35,0,"notNoun",1,1770
"8556","BAM17","BAM","immune","filler","notNoun",42,0,"notNoun",1,1456
